"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149"
"SRR5665050",0.000628649629942807,0.000464044011355978,0.00038681072446711,0.000398392070827232,0.000523139394078978,0.000779505996748468,0.00671193681369691,0.000436846307072509,0.000433032398552308,0.000473522277524206,0.000493574375918488,0.000384239042326235,0.000638282274732973,0.000757159545946121,0.000317174529584512,0.0826853537429822,0.000651763054420688,0.000307685162022569,0.000378600146061241,0.00138338075641123,0.000375973299683114,0.000481729234702181,0.000304352829121507,0.000442848383744048,0.000407692623850107,0.000535004718138871,0.00310608900140846,0.000230108719439948,0.000594528799345102,0.000474851488670132,0.000501871552901354,0.000300946448737485,0.013330290255818,0.000422569660071454,0.000985682234770894,0.000304303631059819,0.000911799677889047,0.000247864628534015,0.0447549886524171,0.0290068867136714,0.000582871001173702,0.000335269113826317,0.00038319757041502,0.00225803725389819,0.000366704063499254,0.000732360832763618,0.000315909432732318,0.00055256622309103,0.000547081981606694,0.169141802608228,0.000294954892729341,0.000951179156805936,0.000433623966433353,0.00385383024757461,0.00050251315736903,0.000509693579717617,0.000444669206392733,0.00144507934242871,0.00064752210216372,0.000394615160835611,0.000347901878519006,0.000539905352738628,0.000309661325388197,0.107923985009443,0.000401423933089663,0.000638763757525061,0.000271708148338834,0.00733985449764563,0.00030909645520719,0.000520649593241721,0.000626153350260732,0.000426038600060819,0.000261721304865512,0.0132788956294852,0.000293302909838246,0.000460895127361657,0.00066859931635437,0.0287899715400376,0.00192740749411186,0.0015923068109023,0.000455915522419097,0.000287113768206949,0.000416276349492281,0.000481100114825192,0.00839267464397579,0.000446907495319647,0.000183257072224152,0.000517400890651875,0.001549951240959,0.00283006709229296,0.00034081241977953,0.000503325324144685,0.000376261843547008,0.00061467886380931,0.000636287535860854,0.00030464375023467,0.0322366180249745,0.000486844690741045,0.000757310838339743,0.00369498432133633,0.000367837892808762,0.000183744620486369,0.107833161094209,0.000232356017918345,0.000446448520902871,0.000596525503599089,0.00686001492572053,0.000393922953868818,0.000325642676395089,0.00110072459490213,0.002315272233489,0.000365663186701529,0.000271105520218573,0.000190783513013576,0.000357613611278782,0.000398223358298951,0.000275444114590138,0.00463818854902215,0.00020992056240995,0.00055883885452322,0.0205276836446208,0.000370627727574501,0.000354327579005506,0.000222076341763,0.0119204391852915,0.000764311313614836,0.000684073675372232,0.000439396088655586,0.000373624054673404,0.000201561427047133,0.000524163136630544,0.000553135408430104,0.00134659117664399,0.0448586154434764,0.000358692882564971,0.0409442118979083,0.00079612002377786,0.000362899201527233,0.000387865977888923,0.00629588939994129,0.000412146040157551,0.000184022081445717,0.000421122855412699,0.016946314691398,0.111377762268995,0.000609723878665232,0.000520692479528958,0.00055183948847429,0.004681008785276
"SRR5665051",0.00267809935322445,0.00130167353835145,0.00213146990556623,0.00451019358249807,0.0011108719009947,0.00242809732317669,0.00218780738491921,0.00107191852261605,0.00088883016341252,0.00923392768255076,0.0921467364874532,0.00170079398705605,0.00330738255904333,0.0240029609953135,0.00299051984403029,0.000805776510897211,0.00570601281195376,0.0237829785292494,0.00120712154303632,0.00433329174331362,0.00231283639889011,0.00116479839205971,0.000538499956270547,0.00276842049808738,0.00111135402282263,0.000862888934437914,0.0047688684207231,0.00505904273210805,0.0185482101367368,0.00292897406310915,0.00527456667066572,0.000434787136382337,0.00156692262468824,0.0012154082936732,0.00217354739814608,0.00118823861051336,0.00855319985069186,0.00550501722474254,0.000632972134095997,0.00330284017359743,0.00159454221365946,0.00168655560102232,0.00156673548623946,0.00168364937294559,0.00125963111967482,0.00196566467819412,0.000616131240734397,0.0104808716223487,0.00532040047850545,0.000992639854558982,0.000908770402507036,0.00139037979341987,0.000868796668653474,0.000610879105558782,0.00217424464525589,0.0329144445692012,0.00116005586559473,0.003239823520333,0.00328496744242184,0.00119642812257413,0.000720739492502081,0.00143124446253525,0.00403419405005208,0.00286311713982775,0.0013088920212167,0.000933828268454491,0.000844285813577808,0.0252450895538408,0.00126243107265654,0.0016250787071373,0.00162633511312459,0.0226355362541334,0.000805599614980515,0.00170536530011638,0.000687482405784169,0.0215540519281057,0.00142784869433871,0.00622404241593306,0.00394858351480129,0.031894343451418,0.00249947762014804,0.00130810215713075,0.00819372926130353,0.000607570971759784,0.0392649525903799,0.000969913855324964,0.00494539234276244,0.0568804352095392,0.0513679183637709,0.003729519654888,0.000700808701643334,0.00205301652755935,0.00743112669753616,0.001086226833877,0.00343317631556383,0.0101990902607288,0.00115029477094281,0.000797303191797035,0.0036326460742846,0.0173562097150759,0.00189478527290499,0.000767350774456049,0.00166901222354055,0.000628750419626518,0.010339916891946,0.00112445112407735,0.0934967120704182,0.00633659295384547,0.000594349391663815,0.00080899866615907,0.00115041759905191,0.000834629618221656,0.000853430982820974,0.000917440629413094,0.0234556180708908,0.00181984240300057,0.0018136314540997,0.00156176702825086,0.000891951990031453,0.0112679852536222,0.000770715498104415,0.00157469820315677,0.000755616116302586,0.000611257570579864,0.000526154909409358,0.00408014120240079,0.00297607945426597,0.00115911037761307,0.000927356934742863,0.000500184360387394,0.0032398252919593,0.000605268992632998,0.00158896411898982,0.000401443500732315,0.0073594885776444,0.00810779803570262,0.00187774569237562,0.00240334089092833,0.00407254132694812,0.0042119546838256,0.00657508533173069,0.0484111788628922,0.00938778741012895,0.0218114088612853,0.00152257647921839,0.00880778924872234,0.00201782637643674,0.00221205856421834,0.00653849807356837
"SRR5665052",0.000792782515828384,0.0821669282017331,0.00196725527082622,0.00141170393662422,0.00138517663182881,0.000304740202350693,0.000931610953797743,0.000525755167353418,0.000433225763056198,0.000419206769597165,0.000703233559756752,0.000252805629020774,0.00696925249198004,0.000329249302902383,0.000599057728003053,0.000324388152386458,0.00162200431291298,0.000367236643596045,0.000275734736234886,0.00086928132030724,0.000417783074272055,0.000539995448232831,0.000273912394937221,0.0322216910228032,0.000548737104404891,0.000243031167059857,0.0215203603982946,0.000830097188281315,0.000296976006479377,0.0268204962090255,0.0049629447473481,0.000239227646236941,0.000811431175757646,0.000235888363217646,0.000331157984347655,0.00293150321782558,0.000376888429372262,0.000306958770218237,0.00707380736407941,0.00102622628570815,0.000405458082169818,0.00856361082780189,0.000379502960159972,0.00165637925976963,0.000366490497921759,0.0151752245457109,0.000420718469454063,0.000493294276610089,0.000973614501055676,0.000334878913467273,0.000288283499594776,0.000338741363037212,0.000267566809165961,0.000976772296453049,0.000441421745202311,0.0329604623000907,0.000680126558831071,0.000590237587160883,0.000702923507385331,0.00478109478407179,0.000346052048894637,0.000237860516424356,0.000722002474653738,0.000720374513313325,0.000388640887817487,0.000403964363877896,0.0417316843862518,0.182973880065212,0.000427446399958725,0.000834703270140791,0.00217545263620224,0.00050590450852332,0.000263038946100883,0.0172648203056776,0.00028582095623036,0.0019192101948038,0.00118382545222508,0.00730323874847286,0.00196054982657709,0.000751600251072784,0.000430373415001569,0.00190815962342138,0.00757175994029946,0.000351084998177253,0.017218499876722,0.000793624487704078,0.0002187690249576,0.00980067679150222,0.0173085236209784,0.00178576433496048,0.000335050852109282,0.0015743277538007,0.000375965727190779,0.0003879418747032,0.00081222754388584,0.000449431337807664,0.000318912068231036,0.0541040754760234,0.000762191472202231,0.0906698275214681,0.000610984303033636,0.000356552483444484,0.000717184376929736,0.00036940474258942,0.000350913919062255,0.000868143905419385,0.000602760966226147,0.00061291464235587,0.000270055293614311,0.000291127673002134,0.000481288791510352,0.000434221460570173,0.000192613060943069,0.000252960299964308,0.000331269332435495,0.000678478617553165,0.00827762425548713,0.00217625973432332,0.000289933853302546,0.000573967884480115,0.000331035984358602,0.0030404816970446,0.000397101233003251,0.000208268229644907,0.00026573093550413,0.000842052289124468,0.000959606882021931,0.00125386678442427,0.142397879642228,0.00558692334512114,0.000419325147008721,0.000264842776112927,0.000464750834557509,0.00677713433369105,0.000434768402429976,0.00128823508511437,0.0138572431391514,0.000500251667525033,0.00037668659425459,0.000304775688185939,0.000474492630570589,0.00489048655162758,0.000274197705901377,0.0482405885254317,0.000591782217798795,0.000255168732442967,0.000283355382411571,0.000483920833497866,0.000762582566873212
"SRR5665053",0.000397931489670954,0.000455513806752601,0.00286890783815571,0.0024253199665985,0.000480187572655508,0.00049951179093859,0.000389725670788616,0.000483100749255503,0.00029453211895901,0.0145466671021373,0.00556790338712651,0.000332947832619168,0.00696052612634558,0.000439767376089834,0.00533761574838065,0.00757140570843882,0.00187966064495513,0.000650314763767066,0.00515210328109331,0.00110334918705418,0.0015157744948776,0.000474205300640133,0.000411017303540135,0.0118570648723644,0.000597514331417533,0.000341663577222627,0.0019588053564009,0.00143955663864031,0.000605111217494978,0.0377153590175746,0.000241391119489684,0.000414317474892945,0.000798048534080481,0.000282254513198852,0.000309406627936844,0.000357887543934112,0.000835465882780212,0.000344757335316572,0.000220723049152961,0.000283276562092877,0.00112124164145412,0.000721960873624305,0.00228332599044694,0.000691953631291482,0.000720375151513086,0.000742668632897452,0.000286199968770543,0.000843495760727711,0.00269782457954932,0.0193086622330496,0.00980467011694033,0.000414041384302263,0.000367949010446587,0.000249318134571991,0.00487830865727418,0.018333982067178,0.000366538714980969,0.00124434062519098,0.000891716574091705,0.000531595026129054,0.000343955843958876,0.00493521215910727,0.00416841612108855,0.00237210334265411,0.00492461714274328,0.0740585570474323,0.000344523266770495,0.11026906185408,0.0103931005411114,0.000622642071645146,0.0121536537173438,0.000527087281058677,0.000321013057960742,0.00700880235844262,0.000230777111438836,0.00361831971749116,0.0140310837366156,0.00205991984245226,0.00219185853522469,0.0465447135142252,0.000566003996935765,0.000816475416429402,0.00279778711321277,0.000324970066680092,0.024721474978142,0.0056735446414484,0.00137239973230049,0.0185670785817221,0.00169234025140213,0.00318713521734281,0.000207252035714855,0.000708290324014668,0.00131288497216312,0.000535642686878579,0.0223782970890304,0.00121836819766156,0.00386050340875849,0.000439061764522714,0.00173592588221436,0.0590979639976351,0.000320927182145543,0.000193688261527428,0.00068488777185003,0.000225130209924464,0.000616953609580173,0.000433346806925158,0.000870978466030549,0.000438811753173509,0.000274033170538224,0.0145001562223378,0.0111942366628432,0.00126283224642867,0.000306672270514932,0.00132790262474845,0.0137601774191588,0.000474895894268623,0.00860074677726769,0.00108251797772567,0.235331922453785,0.000608528362733685,0.00210965448832565,0.002037262998416,0.00034511310153919,0.00020274526166146,0.000258612101851239,0.00118335667094465,0.000891996261590562,0.00120888464627063,0.000867566397289362,0.000202535193482582,0.000910222750135637,0.000272720900589124,0.00623339199941428,0.000125296422410662,0.000483639705616794,0.000458101740708279,0.00576890671199106,0.000938107409073642,0.000501896438651923,0.000336114410374905,0.00132516496934874,0.00347650762744619,0.000310716218028195,0.0363351697678856,0.000591228749664981,0.000296643429250506,0.00036105010807221,0.000665573178458205,0.00111889389168325
"SRR5665054",0.000571491801650092,0.00158093260504049,0.00230322342156094,0.000435812093116652,0.00037012245942865,0.000470172367235089,0.00241683300271045,0.000805749033043237,0.000412182967107326,0.000245011128624731,0.00327551107817506,0.00030473115610538,0.0100912307701341,0.000525451579768295,0.00357535418262547,0.000406792783088558,0.00393634144494914,0.000461883437162922,0.000389250709870436,0.0027184587345298,0.000482146766184105,0.000526701171068002,0.000232997963528341,0.0025476736618051,0.000443001788180889,0.000285227420482139,0.000924417130848697,0.000328313192610042,0.0412250504697047,0.00382766922372153,0.000366916552227438,0.0226551557950318,0.0327783140066049,0.000249307664490251,0.000477148563083278,0.000377493656737767,0.00377333979822677,0.000391349750059207,0.000313926679320562,0.000285041586359039,0.000900875278370011,0.000996890849871477,0.0187436134955737,0.00191724563853602,0.00284285269680187,0.00114620958124441,0.0139453830495312,0.00190457746583,0.0132652604268689,0.00501437450410831,0.00044543068279376,0.0014546401517507,0.00032883773281615,0.00026678990276363,0.000418821775168378,0.00923121998608861,0.000809435278688285,0.0034333154723242,0.00112663627945689,0.000289743843764624,0.0200303426494493,0.000687381550591485,0.00947242538415591,0.000869784698042906,0.000712658563472799,0.0032158331337467,0.000396221690541048,0.0173550397935408,0.000524253833247702,0.000682965056345126,0.000666811065183058,0.00059619349407133,0.000318031365805498,0.0123814233633704,0.018319198704066,0.0147457747518888,0.0352028684663819,0.00261358974316454,0.00278651086962037,0.00300884588961042,0.000592282018303022,0.00320809302410454,0.000417278414748036,0.000817312619171938,0.00235073990570905,0.000905405037834395,0.0194148538338046,0.000438662895577514,0.00101446954126569,0.00930129182419095,0.00544076066282407,0.000371763027310005,0.00310205830308334,0.000545514900909884,0.017299405929852,0.000565225466615846,0.00109095450959277,0.00315816073441993,0.00228670425845458,0.0108029712785985,0.00025832135535013,0.00028259435325798,0.0338269385201036,0.000388569882205874,0.0040856470971841,0.00050206816354027,0.00193584034067904,0.000763841526086104,0.00277807769835391,0.000333717268187181,0.00254085522702324,0.00223421032157276,0.000220564679256314,0.000479693968203831,0.000442899803898538,0.00104461237685182,0.0115629439317319,0.00317969099720334,0.0050152570560618,0.00715216389314574,0.000945829064283833,0.00286262652484952,0.0952539734132446,0.00217151045740187,0.00166168326953276,0.00299871661066129,0.15149981899025,0.000629690208987716,0.000355811639434443,0.000179962765258595,0.0192353735867232,0.000307484067785893,0.00888391251037264,0.000265995823118019,0.0911667463359759,0.00128540332840652,0.00146384929574524,0.00078657123654207,0.0132299115982055,0.00117277426490124,0.00133033537795782,0.000249872448060137,0.000823143959493023,0.0578947425950245,0.00424698455312694,0.000915534970019726,0.00283999708717278,0.000712663911736876,0.00162062570461011
"SRR5665055",0.00245032087868746,0.000693411634347665,0.00302356342191374,0.00235035093993703,0.000637396882701343,0.000279212929325425,0.00134823954101047,0.000513739026642294,0.000559388677225131,0.000433194062008433,0.0380359870546796,0.000289822563449538,0.00138280092441389,0.00026840521120096,0.000902923045142764,0.00781670908866695,0.00265558229467992,0.000401105095753713,0.000387473727965634,0.000679055827554249,0.000516715217552404,0.000569945803938527,0.000305693162564164,0.000584258756230853,0.403526518198376,0.000308088939975845,0.00810560713574429,0.00262719032962867,0.000319453520500033,0.000447603152494804,0.0253152879260657,0.000386463228457952,0.000807163856516756,0.000331499819260635,0.000356337550572399,0.000548222333124781,0.000311265111667413,0.000341057393224898,0.00192852290883174,0.000711765017390725,0.000433361765148197,0.00165280874851265,0.0107626923342076,0.00197005778911589,0.000405919918962724,0.00153230465073527,0.00108590171694983,0.000483946096645536,0.00108872389918085,0.0397487198992678,0.000481922894785232,0.00114599726089321,0.000326752253857406,0.0985607893259958,0.00680350508903857,0.00228574311853756,0.00049265798824691,0.00305211090286969,0.00148382134340672,0.000738205988717812,0.000393677745531692,0.000283844593859383,0.00074625160959339,0.00186713719016298,0.000769547821607862,0.000577257147417303,0.00318177579701773,0.00707545896904254,0.00122015934608563,0.00309960153301876,0.000697928759963148,0.000666808762403151,0.000484693357760105,0.000838921565578913,0.00122759040042322,0.00133949299536357,0.00510069295038779,0.00209688470490812,0.00262822674346381,0.00119660248142846,0.00108529153958707,0.0700936136332226,0.0223169691192591,0.000338987720332212,0.00838293273008382,0.000539886147201366,0.000406232890150739,0.0023248215126191,0.0140095787735049,0.00428491263351125,0.000406982541497096,0.00144834988916311,0.0345703675518492,0.000367607372731561,0.00246578688223956,0.000485832468196666,0.00840310936487433,0.00118971365495926,0.00143907319964118,0.0053108755912941,0.000329568998973285,0.000463263694670643,0.000608385210206895,0.000370861983556786,0.000986355264820295,0.00056080228829248,0.021713577457573,0.000527689331661193,0.000348448068528789,0.000662732287990841,0.00840552639630667,0.00226600001676702,0.000591106737508513,0.000374737823060529,0.00053415857180177,0.000663613522524196,0.00191308691597279,0.00119382188771057,0.000607864869472364,0.0035393571163712,0.00431566464344819,0.0012746249049809,0.000483494469699276,0.000364393617897564,0.000657298108863534,0.00104629375304884,0.00114335245426772,0.000590496982297685,0.000378187264673151,0.000303332191164813,0.000887087587067044,0.000346905020085328,0.00369962298441275,0.00102809435707259,0.00074862443717393,0.00706029117341149,0.00190232513907501,0.0010840414852326,0.000710555369615646,0.000297255060235262,0.000656362544798287,0.000362698785702516,0.00312391734259765,0.0142162691001278,0.000714883115986567,0.000346487420454983,0.000294170260078662,0.00144723679707543,0.000498310320248716
"SRR5665056",0.000343138932878554,0.000193017559247219,0.000991230343024926,0.00101547138915282,0.00141305009449729,0.000395024203086711,0.000165095563084825,0.000679987651950551,0.000525081461217084,0.000525359427198102,0.0217705830556234,0.000375000971122403,0.00220164477296607,0.000399748735058993,0.00054166478921908,0.000296217330024155,0.000530473931074543,0.0213049079391568,0.0001790355318519,0.000877522027182659,0.000718374302938378,0.000246181817326127,0.000171963074628076,0.00996291091224835,0.000302945693433953,0.0829810050630899,0.00372285096033634,0.000310048338387872,0.000357955607058875,0.000800415026564492,0.00483517412283047,0.000209980248485446,0.0961579386400844,0.000584991362045742,0.000202940908060658,9.33086720740192e-05,0.00314497048432874,0.000234256817079283,0.000357999711306376,0.000505037761971224,0.000535605852527739,0.000223252948987794,0.000389435407079791,0.000456928410512723,0.000387986579005994,0.000285024617807419,0.000665488010163768,0.000885571219139986,0.0166701622987434,0.00561896109044027,0.000195082844811128,0.000190213070620018,0.000207214028476742,0.000199811602050033,0.000183762253691558,0.0543488317949342,0.000323919696630635,0.0024035642539153,0.00471491257709695,0.000530481061308083,0.000328471597109622,0.000329461334025279,0.000771355288701409,0.000200366297600543,0.000231260823475721,0.00017711759920468,0.00478884085109955,0.0997563961935173,0.000105979130427512,0.000403180452432957,0.00167491070454365,0.0203679854373905,7.2288394277886e-05,0.0769121366419677,0.00074656393153515,0.000704632913905752,0.0393520408156863,0.000681971062354515,0.00245669717370434,0.0652856366785357,0.000772977038763907,0.000895504591588683,0.000454845965100172,0.00021296970749569,0.000266807692792083,0.0050121095940764,0.000145331931778006,0.000705991192833793,0.00232653478035482,0.00206125975660971,0.000644850306914477,0.00933569027691438,0.000211666000025855,0.000372927040357319,0.0645478295508055,0.0198824054826885,0.00136828288955335,0.000257317864786942,0.000257026474033588,0.0501408421895459,0.000382784319418624,5.15193518600418e-05,0.0943567039835031,0.000152654381227372,0.000190353162635316,0.000800381407527573,0.000195380391619674,0.000743322645531198,0.000752890907315817,0.000277060468242377,0.00021301429634463,0.00047593125905978,0.000259351314322489,0.000142983060573935,0.000150450023421573,0.00208184640651418,0.000902445409673416,0.000273298730947673,9.10106062728087e-05,0.0192341747559602,0.000791529193506926,0.000425189446622353,0.000253293718346725,0.000206959042822,0.000343995558339886,0.000169063476052244,0.000307667727030287,0.00144485078641116,0.020724959850517,9.37509198541799e-05,0.000244855136358215,9.79333942301722e-05,0.000470288167396668,0.000311116356807031,0.000188024351314812,0.000139672691928972,0.000295560426538621,0.00130276969772391,0.000132278658865953,0.000890027439310244,0.00355854691976349,0.000119233597364548,0.00540674882317645,0.00770174776589965,0.00571791379689571,0.000517128397721428,0.000326548999364133,0.000163699585613703,0.000665910692896207
"SRR5665057",0.00132181950338662,0.0146748656785033,0.00131486164406953,0.000753640706723989,0.000961658196595172,0.0123110668525332,0.00542186703504756,0.0013907526729224,0.000797184667691191,0.000708585141729203,0.0625640012105331,0.000729041201755485,0.013783699539961,0.00908405197089639,0.00211893096612544,0.00144660840573043,0.00893989968356249,0.00155506410327938,0.00542024867546732,0.00528184220292802,0.00245240976636798,0.045872081211515,0.0020373227570738,0.00154138989396352,0.00128081795021865,0.00694665923822649,0.00169335837804432,0.00114636619818601,0.00137070125545826,0.0157063402900185,0.00689586058382341,0.00106678345500452,0.0017996951145883,0.000686563810266713,0.00269915981083518,0.00799280493098196,0.00174827051350707,0.0706859866147418,0.00120276291521521,0.000980820439046366,0.00189118366499951,0.0345817067720186,0.0025573196076261,0.00293742665114952,0.00114751769621282,0.0129588039665328,0.00113583690929767,0.000773806530638992,0.0045843703258226,0.0332550333684063,0.00101081045747231,0.00165849240505254,0.00127005020399496,0.000861199796455962,0.00110818922663315,0.0226492442786027,0.00463698904264602,0.00332800249603114,0.0040530737245976,0.00106774033055285,0.00146864912018862,0.00174922887706554,0.00181095373267699,0.00181419384336937,0.0187057450057139,0.00122775849184826,0.00129653053048051,0.0139808404230529,0.00340011301054339,0.00122244145054477,0.00135151908600627,0.00145024152909936,0.000938266887764428,0.00469037247484795,0.000772348111550945,0.0221491379380373,0.0141413342550275,0.0108693722306701,0.00636909607197456,0.00931493243731983,0.0119474651938598,0.00148052758608881,0.00151969713415216,0.0211980162370454,0.00429246042551115,0.00179562151301358,0.00739820417304176,0.0010443513361876,0.00524299144353639,0.00425222458764275,0.000637010378104354,0.00102389353060328,0.00116846630575757,0.00133097760640493,0.0017090495790591,0.0304385602040802,0.00764771358962998,0.0121389794985202,0.0187186748184647,0.00981457161158276,0.00190904858629648,0.000983930383428721,0.00539306865916459,0.0431550743270277,0.0233154929617803,0.000937838953731643,0.00670770500984945,0.00773023520694157,0.000770393098923745,0.00111140562108025,0.00152987673268544,0.0078973527762508,0.000649827310749627,0.00187112914353024,0.00136143145480544,0.0192017429584341,0.0160222271138487,0.0015741487872784,0.000908674455354268,0.00318021770737529,0.00486518865554604,0.00175336322566475,0.000818443493410134,0.000515270521282672,0.00472985012222058,0.014354731565393,0.00652456796769571,0.00125253778022339,0.000893586142766837,0.000694090593512759,0.00886041130231272,0.000792950318127954,0.00149283292106824,0.000730677968141245,0.0029178494688015,0.00766150687985047,0.00245580209328767,0.00215834424122916,0.00204166760782674,0.0016276244224308,0.0010762665918595,0.000745685425326125,0.000845240130824428,0.0088551000964846,0.00524374786771696,0.00162502720224284,0.0350921814998616,0.00251007563892271,0.00327938210609485
"SRR5665058",0.000641687365465605,0.00538603690252947,0.000511673574189821,0.000961672605795322,0.000554199750701908,0.00116157042527713,0.00261602312876367,0.000594826369603201,0.00059822316391447,0.00071098559163063,0.0126084646672681,0.000537039855872463,0.00352319186627074,0.004902347159344,0.00188605694504656,0.000553046184462259,0.00123276079403881,0.000274823009078868,0.000507216802282302,0.00314747204295245,0.00407037306950577,0.000441656577063691,0.0170719699702339,0.0050797536478929,0.000547770754166768,0.000497620209854447,0.00102915217644911,0.00124367817289377,0.000465753829792587,0.00209592644291909,0.000442739776944134,0.0627351710316781,0.0134642937778601,0.000395341673558387,0.00756412403835732,0.000370982657346048,0.00383741162217283,0.00487484857332644,0.000701683929265772,0.000556321563575014,0.00193841461651412,0.00612530680826704,0.00404071011698375,0.000581394934729234,0.000719336841178039,0.00884800192093378,0.000299073558837383,0.000705686420010783,0.00924456503138226,0.0359539976809726,0.00035642428043009,0.000653160946855862,0.000371778327957818,0.000342147690537013,0.000364297243948233,0.00817603034615033,0.000597723816252269,0.00288087102235111,0.00762178117728964,0.000618915759883046,0.000552648533223612,0.00130718743858885,0.0111747999903282,0.000795589163739087,0.000795101082422585,0.0378598310435808,0.000402218327892482,0.0147233844618274,0.00577268549853789,0.00405706208795404,0.00099027700672208,0.000495954558305539,0.0104844071316752,0.00149387983022202,0.000322706213839436,0.0297669251885231,0.0201083472392804,0.00136484121526361,0.00261720896694348,0.00830183570506236,0.00213854535218654,0.000334140544562487,0.00323165547715847,0.00120633552922236,0.0167146177638288,0.000616987332219779,0.0132568690203996,0.000989984675457837,0.000830597544454509,0.00163484989787401,0.000298705394661254,0.000636676605431951,0.000364022517528422,0.000802906836486719,0.00658350566517569,0.00169824490104573,0.00879983173119859,0.0048049111701074,0.00131729169230702,0.00878555292622882,0.000610900117300594,0.000374010922389269,0.0134973745246651,0.000626920498778477,0.000638742981789046,0.000542154839785094,0.002118165895769,0.000853360574165356,0.000337753566974482,0.000693954842600697,0.000592880859012202,0.00138325718475109,0.00041283180782508,0.000366050137864851,0.000392549027094795,0.00422346982476907,0.00369164759372564,0.000668717821000238,0.00201711283052697,0.00646721883379676,0.00252247057625636,0.00237512187202474,0.000354922956256556,0.000270405142469763,0.221078671400906,0.000917238192906484,0.00078866498777788,0.000691212968153944,0.00926511425603974,0.000270916187382697,0.0195553278974217,0.000365022796206362,0.000738055373561934,0.000651937001358534,0.0438707636426888,0.000311952223804972,0.00952283316429224,0.00131101870598062,0.0849074889227389,0.00332405033491955,0.000876584487253294,0.0160866465826811,0.000497331312043611,0.03705664037274,0.00165068567978686,0.00123605390025039,0.0004851179218503,0.000796364623739209,0.00844367832964743
"SRR5665059",0.000363739216965616,0.00178175654116834,0.000264690626211364,0.00277380168397706,0.00376939604885895,0.000725298264534248,0.00037521280365832,0.000490326385973896,0.00275926767072245,0.00367369791104327,0.00143573306898869,0.000319601240251743,0.00328511205231636,0.000462585765748557,0.000456013073645662,0.0085430709306166,0.000254087656206896,0.000244783114339481,0.000286510254459405,0.000996032712950317,0.000310376688336772,0.000259641132468252,0.000140871882925083,0.000533232219730299,0.000267351830579049,0.0222754918790148,0.0100926470281586,0.00327214697349666,0.000313036356227418,0.0471346583347757,0.000236571296665865,8.70446104163083e-05,0.0168890089407987,0.00030709298848409,0.000219014511971338,9.53071410817103e-05,0.00183616931808739,0.000189940553419981,0.000156101994475599,0.00036541021759221,0.000771624843919982,0.00148514685616676,0.000615080244385246,0.00139944076232359,0.000307407950169452,0.0186345702690204,0.000288444311506377,0.000559758378384842,0.00378641662051796,0.0149270040983859,0.000173447930650893,0.000125261915172118,0.000230160616262953,0.000147629891809066,0.000179268190572504,0.0695204909834807,0.000435926328083809,0.00177769752343924,0.00156427624634099,0.000494845403254367,0.0027844638201505,0.000513421660468259,0.000907326476870531,0.000958658978922625,0.000158328943982835,0.000187754588242971,0.000159430593317932,0.359728863419423,0.000285627818230081,0.000449453642150328,0.00514068808510902,0.000233219996363412,0.000142216271368645,0.000745426363948192,0.000259972383351284,0.000569476007549223,0.0284691125083176,0.000812096243131495,0.00260785630083213,0.00572130694072524,0.000375821902322811,0.000567884378735594,0.00040557842502796,0.000151858380016823,0.000341841296657904,0.00150064968131444,0.000906760735162955,0.0133297851421875,0.00113872319438415,0.0019339499992846,0.00014948241917126,0.00154766143820574,0.00017363947520969,0.000364741755448781,0.000990846085632628,0.000629925296473386,0.00328295857775143,0.00180130770309489,0.000277592204270815,0.180685326266438,0.000410350521309679,0.000103807631050882,0.0159272569546268,0.00047752431893407,0.000189771331032932,0.00413778118932829,0.000317257361531198,0.000485631771827365,0.000129486557596178,0.000327609955428233,0.000273401277118883,0.00241403513388115,0.000112169405685916,8.16140998000101e-05,0.000185210594151784,0.000472670488269806,0.00360774163209539,0.00171061722369812,6.70489655272917e-05,0.00563101507546016,0.00280922470534351,0.0012010536320366,0.000180374568075957,6.23458497489425e-05,0.000129251442373215,0.000346918794733526,0.000307491077142698,0.00170062033486194,0.00206996903175328,0.000137677298113899,0.000153455328339763,0.000118038569074057,0.000428097744833422,0.000112821214927962,0.00017333466247864,0.000311820842915198,0.0020876538449558,0.0011187445732151,0.000110435200739556,0.000482822656823364,0.000450807448695038,0.000126460981585239,0.000911626992323797,0.0641458878477048,0.00143548807597605,0.000360600198098071,0.000258525995732442,0.000296327711248537,0.00385335420335844
